invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit
41969,187.76,187.76,0,5,9.88,16.468
41970,120,120,0,0,4.96,12.48
41971,20,20,0,0,0.55,1.1
41972,80,80,0,0,0,10.75
41973,30,30,0,0,0,4
41974,170,170,0,5,9.2,14.15
41975,330,330,0,0,10,36.8
41976,320,320,0,0,5,40
41977,260,260,0,0,3.3,34
41978,1020,1020,0,0,15,87.7
41979,809.1,809.1,0,7,60.9,52.78
41980,200,200,0,0,0,25.48
41981,3000,0,3000,0,0,450
41982,140,140,0,0,0,18
41983,150,150,0,0,0,21.93
41984,20,20,0,0,0,2.6
41985,1762.25,1762.25,0,5,92.75,140.49
41986,120,120,0,0,0,17
41987,250,250,0,0,2,30.74
41988,62.84,62.84,0,5,3.31,6.0025
41989,360,360,0,0,20,38.2
41990,1050,1050,0,3,35,107
41991,497.52,497.52,0,5,26.19,45.015
41992,135,135,0,0,1.5,15.3
41993,150,150,0,0,0,30
41994,897.6,897.6,0,4,37.4,88.35
41995,1000,1000,0,3,35.02,101.5594
41996,140,140,0,0,1.6,17
41997,63.6,63.6,0,0,0,8.64
41998,64.1,64.1,0,0,0,8.8
41999,65,65,0,0,1.5,7.3
42000,400,400,0,0,5,103.5
42001,130,130,0,0,4.3,13.2
42002,150,150,0,0,1.7,18.1
42003,290,290,0,0,5.4,34.22
42004,240,240,0,0,0,31.32
42005,800,800,0,5,46.8,61.92
42006,250,250,0,0,8.2,27.2
42007,200,200,0,0,6,22
42008,159.52,159.52,0,5,8.4,11.544
42009,2502.76,2502.76,0,5,131.72,112.916
42010,50,50,0,0,0,6.7
42011,50,50,0,0,0,6.75
42012,20,20,0,0,2.96,8.88E-16
42013,1319.93,1319.93,0,5,69.47,108.88
42014,3691.42,0,3691.42,5,194.29,309.195
42015,120,120,0,0,0,19.4
42016,246.05,246.05,0,5,12.95,20.95
42017,1673.52,0,1673.52,5,88.08,147.54
42018,344.38,344.38,0,5,18.13,26.375
42019,90,90,0,0,0,13.5
42020,41.8,41.8,0,5,2.2,3.64
42021,30,30,0,0,0,5.86
42022,10,10,0,0,0,1.5
42023,50,50,0,0,3.1,6.7
42024,420,420,0,0,5,65.49
42025,110,110,0,0,10.4,6.4
42026,200,200,0,0,6,20
42027,1360,1360,0,3.5,50,77
42028,100,100,0,0,1.64,11.8
42029,520,520,0,0,15.7,55.2
42030,100,100,0,0,5,8.75
42031,375.25,375.25,0,5,19.75,31.75
42032,227,227,0,0,0,-35
42033,443.7165,443.7165,0,5,23.3535,48.1165
42034,1702.4,1702.4,0,5,89.6,144.4
42035,770,0,770,0,20.5,86.3
42036,1120,1120,0,0,30,83.75
42037,317.74,317.74,0,5,16.72,26.957
42038,450,450,0,0,33.5,29.6
42039,397.58,397.58,0,5,20.93,34.675
42040,259.96,259.96,0,3,8.04,53.96
42041,388.03,388.03,0,6.5,26.98,33.325
42042,380,380,0,0,9.3,41.44
42043,220,220,0,0,0,29
42044,1180,0,1180,0,0,88.84
42045,850,0,850,0,0,45.8
42046,190,190,0,0,0,37
42047,100,100,0,0,0,13
42048,160,160,0,0,0,24
42049,622.74,622.74,0,3,19.26,63.87
42050,50,50,0,0,0,6.76
42051,180,180,0,0,0,27
42052,269.702,269.702,0,0,0,36.812
42053,109,50,59,0,0,14
42054,45,45,0,0,0,5.85
42055,180,180,0,0,3,22.9
42056,280,280,0,0,9,33.9
42057,20,20,0,0,0.55,1.1
42058,3246,0,3246,0,0,449.43
42059,150,150,0,0,0,21
42060,840,840,0,0,10,134.77
42061,515.85,515.85,0,5,27.15,93.85
42062,5395.05,5395.05,0,5,283.95,456.64
42063,68.5,68.5,0,0,0,9.15
42064,787.55,787.55,0,5,41.45,66.65
42065,37.5,37.5,0,0,0,4.89
42066,55,55,0,0,0.6,7
42067,299.63,299.63,0,5,15.77,26.23
42068,3080,3080,0,0,144,185.6
42069,240,240,0,0,5,28
42070,10,0,10,0,0.8,1.6
42071,450,450,0,0,10,21.76
42072,70,70,0,0,3.6,6
42073,150,150,0,0,4,16.44
42074,265.05,265.05,0,5,13.95,23.05
42075,200,200,0,0,1,28.1
42076,213.09,213.09,0,5,11.22,20.085
42077,102.03,102.03,0,5,5.37,9.78
42078,188,188,0,0,0,38
42079,28.85,28.85,0,0,0,3.95
42080,270.75,270.75,0,5,14.25,22.75
42081,60,60,0,0,0,5.34
42082,1472.5,1472.5,0,5,77.5,135
42083,20,20,0,0,0,4.3
42084,420,420,0,0,11.85,44.67
42085,180,180,0,0,0,45
42086,880,880,0,0,30,50
42087,100,100,0,0,0.65,12.74
42088,340,340,0,0,5,49.17
42089,180,180,0,0,1.8,21.9
42090,55,55,0,0,1.88,5.52
42091,290,290,0,0,3,33
42092,1966.5,0,1966.5,0,53.9,209.5
42093,55,55,0,0,2.4,5
42094,503.5,503.5,0,5,26.5,42.5
42095,190,190,0,0,0,24.78
42096,100,100,0,0,0,10.71
42097,220,220,0,0,0,28
42098,250,250,0,0,0,33.08
42099,120,120,0,0,0,42
42100,660,660,0,0,21.6,73.8
42101,283.1,283.1,0,5,14.9,23.97
42102,100,100,0,0,10,5
42103,120,120,0,0,5.6,16.6
42104,1072.84,1072.84,0,5,56.47,94.735
42105,120,120,0,0,4.5,17.25
42106,199.5,199.5,0,5,10.5,17.1
42107,43.5,43.5,0,0,0,5.89
42108,100,100,0,0,0,10
42109,1311,1311,0,5,69,110.4
42110,1600,1600,0,0,221.29,110.02
42111,30,30,0,0,0,6.93
42112,225,0,225,0,5,25
42113,140.8,140.8,0,5,10.91,9.195
42114,427.88,427.88,0,5,22.52,35.18
42115,140,140,0,0,5,15
42116,150,150,0,0,6.5,13.9
42117,33,33,0,0,0,4.2
42118,100,100,0,5,6.26,7.077
42119,260,260,0,0,5.3,29.53
42120,110,110,0,5,10,8
42121,100,100,0,0,4,9.65
42122,60,60,0,0,0,6
42123,80,80,0,0,3.6,7.2
42124,240,240,0,0,5.75,28.2
42125,13.5,13.5,0,0,0,2
42126,500,500,0,0,25,43.14
42127,110,110,0,0,5,4.93
42128,774.82,774.82,0,5,40.78,66.62
42129,900,900,0,0,18.6,100
42130,245,245,0,0,0,36.75
42131,280,280,0,0,9,23.74
42132,740,740,0,0,10,108
42133,170,170,0,0,3.1,20.6
42134,199.5,199.5,0,5,10.5,18.5
42135,40,40,0,0,2.75,2.8
42136,50,50,0,0,0,11
42137,30.15,30.15,0,0,0,4.16
42138,190,190,0,0,0,19.1
42139,897,897,0,4,37.38,108.5848
42140,73.08,73.08,0,0,0,8.23
42141,100,100,0,0,0.5,21.61
42142,9.72,9.72,0,0,0,1.26
42143,429.97,429.97,0,5,22.63,36.57
42144,3987.34,3987.34,0,5,209.86,337.96
42145,941.58,941.58,0,3,29.12,86.63
42146,330,330,0,0,8,56
42147,500,500,0,0,20,48
42148,742.14,742.14,0,5,39.06,66.14
42149,280,280,0,0,0,40.7
42150,200,200,0,0,4,22.69
42151,750,750,0,0,20.4,78
42152,25,25,0,0,0,3.25
42153,20,20,0,0,0,2.8
42154,240,240,0,0,3.05,37.25
42155,676.88,676.88,0,5,35.63,55.875
42156,700,700,0,0,20,99.9
42157,230,230,0,0,4.92,30.08
42158,95,95,0,0,1,11.48
42159,380,380,0,0,20,30.99
42160,650.9,650.9,0,3,20.13,68.1191
42161,160,160,0,0,0,22
42162,1000,1000,0,5,60.31,76.035
42163,70,70,0,0,0,11.9
42164,60,60,0,0,0,13.86
42165,1000,1000,0,0,36.8,100.2
42166,1100,1100,0,3.5,40,72.95
42167,380,380,0,0,8.5,40
42168,99.18,99.18,0,0,0,10.11
42169,390,390,0,0,4.67,50.72
42170,98,98,0,0,0,13
42171,1876.01,0,1876.01,5,98.74,152.6625
42172,89,0,89,0,0,11
42173,308.75,308.75,0,5,16.25,48.75
42174,270,270,0,0,2,49.2
42175,150,150,0,0,0.4,21.1
42176,138,138,0,0,0,18
42177,90,90,0,0,0,13.5
42178,634.98,634.98,0,5,33.42,53.98
42179,379.34,379.34,0,5,19.97,32.085
42180,75,75,0,0,0,10
42181,449.6,449.6,0,3,13.91,50.145
42182,28.35,28.35,0,0,0,3.7
42183,1880,1880,0,0,50,107
42184,290,290,0,0,6,28.76
42185,450,450,0,0,10,50
42186,835.05,835.05,0,5,43.95,142.65
42187,270,0,270,0,2.98,31.92
42188,104.5,104.5,0,5,5.5,10.3
42189,200.48,200.48,0,0,0,25.3
42190,999.55,999.55,0,4,41.65,104.172
42191,346.85,346.85,0,5,18.26,29.345
42192,44.4,44.4,0,0,0,6
42193,1320,1320,0,0,40,105.95
42194,55,55,0,0,0,8.15
42195,1110,1000,110,0,53.2,110.4
42196,480,480,0,0,15,50.8
42197,200,200,0,0,5.5,21.5
42198,100,100,0,0,10,4.36
42199,120,120,0,0,0.66,13.32
42200,1080,1080,0,0,40,61.85
42201,8,8,0,0,0,1.6
42202,1,1,0,0,0,0.13
42203,209,209,0,5,11,20.4
42204,90,90,0,0,6,6
42205,65.6,65.6,0,0,0,8.6
42206,900,900,0,0,10,71.39
42207,130,130,0,0,6,11.8
42208,497.8,497.8,0,5,26.2,43.3
42209,49,49,0,0,0,7
42210,522.41,522.41,0,5,27.5,44.205
42211,240,240,0,0,5,31.75
42212,99,99,0,0,0,12.98
42213,1500,1500,0,0,15,106.2
42214,30,30,0,0,0,3.7
42215,78.6,78.6,0,0,0,10.4
42216,38,38,0,0,0,5
42217,173,173,0,0,7,38
42218,220,220,0,0,5.5,23.9
42219,130,130,0,0,4,14
42220,28.5,28.5,0,0,0,3.7
42221,310,310,0,0,18.4,26
42222,1600,1000,600,0,80.95,138.57
42223,200,200,0,0,0.15,27.3
42224,900,900,0,0,100,240
42225,200,200,0,0,0,80
42226,338.92,338.92,0,3,10.48,34.118
42227,207,0,207,0,0,56.68
42228,330,330,0,0,8,37.3
42229,35,35,0,0,2,3
42230,19.18,19.18,0,0,0,1.54
42231,60,60,0,0,2,6
42232,340,340,0,0,4,40
42233,76.38,76.38,0,0,0,8.53
42234,120,120,0,0,2,13.68
42235,500,500,0,0,14,48.04
42236,820,820,0,0,30,80
42237,90,90,0,0,5,7.4
42238,25,25,0,0,0,5
42239,59,59,0,0,0,7.67
42240,70,70,0,0,5,10
42241,110,110,0,0,5.4,10.4
42242,330,330,0,0,10,60
42243,150,150,0,0,0,21.9
42244,40.2,40.2,0,0,0,5.59
42245,200,200,0,0,0,26
42246,418,418,0,5,22,36
42247,228.9,228.9,0,5,12.05,19.5025
42248,30,30,0,0,0,6.93
42249,270,270,0,0,5,40
42250,100,100,0,5,10,4.5
42251,1350,1350,0,0,45,94.5
42252,38,38,0,0,0,4.84
42253,5,5,0,0,0,0.77
42254,130,130,0,0,0,16
42255,480,480,0,0,14.2,53
42256,50,50,0,0,0,10
42257,80,80,0,0,10.24,1.61
42258,880,0,880,0,30,50
42259,100,100,0,0,3.4,10
42260,300,300,0,0,4,37.57
42261,70,70,0,0,1.5,7.5
42262,4127.37,4127.37,0,5,217.23,357.32
42263,1000,1000,0,0,44.25,91.77
42264,270,270,0,0,5,30
42265,100,100,0,0,4,9
42266,180,180,0,5,9.78,15.841
42267,575,575,0,0,25,11.85
42268,612.75,612.75,0,5,32.25,54.75
42269,180,180,0,0,0,29.4
42270,60,60,0,0,0,8.5
42271,20,20,0,0,1,1.7
42272,299.25,299.25,0,5,15.75,27.27
42273,1940,1940,0,3,60,199
42274,39,39,0,0,0,5.1
42275,70,70,0,0,1.4,8.4
42276,199.5,199.5,0,5,10.5,16.5
42277,390,390,0,0,10,51
42278,80.16,80.16,0,5,4.22,8.521
42279,70,70,0,0,0,6.36
42280,200,200,0,0,10,19
42281,39.27,39.27,0,0,0,4.93
42282,100,100,0,0,0.24,13.9
42283,601.2,601.2,0,0,19.3,51.7
42284,272.9,272.9,0,0,0,26.55
42285,1400,1400,0,0,50,66
42286,205,205,0,0,0,18.64
42287,60,60,0,0,3,5.19
42288,1000,1000,0,0,35.96,97.43
42289,596.98,596.98,0,4,24.87,54.626
42290,199.5,199.5,0,5,10.5,18.6
42291,220,0,220,0,6.8,24.4
42292,38,38,0,0,0,4.84
42293,100,100,0,0,1.66,10.58
42294,325.73,325.73,0,3,10.07,34.166
42295,96.77,96.77,0,0,0,15.51
42296,270,270,0,0,5,31
42297,1050,1050,0,5,57.03,91.52
42298,500,500,0,0,5.5,61.2
42299,50,50,0,0,0,6.75
42300,158.84,158.84,0,5,8.36,13.24
42301,330,330,0,0,0,39.32
42302,408.08,408.08,0,5,21.48,39.902
42303,150,150,0,0,0,25
42304,160,160,0,0,2.4,19.51
42305,180,180,0,5,11,16.15
42306,240,240,0,0,6,26.1
42307,350,350,0,0,4.3,44.4
42308,30.78,30.78,0,5,1.62,2.58
42309,29.88,29.88,0,0,0,5.48
42310,269.52,269.52,0,5,14.19,23.415
42311,60.33,60.33,0,5,3.18,5.325
42312,775.36,775.36,0,5,40.81,63.6915
42313,1572.95,1572.95,0,3.5,57.05,98.95
42314,220,220,0,0,9.7,22.5
42315,238.45,238.45,0,5,12.55,20.45
42316,960,960,0,0,35,89.7
42317,510,510,0,5,27.4,44
42318,430,430,0,0,9,50
42319,170,170,0,0,5,20.45
42320,850,850,0,0,48,38.6
42321,180,180,0,0,4.1,20.3
42322,110,110,0,0,0,11
42323,22,22,0,0,0,4
42324,321.43,0,321.43,5,16.92,27.1825
42325,139.65,139.65,0,5,7.35,12.53
42326,150,150,0,0,0,30
42327,435,0,435,0,0,25.42
42328,300,300,0,0,50,30
42329,50,50,0,0,0,6
42330,527.25,527.25,0,5,27.75,47.25
42331,50,50,0,0,1,27.9
42332,750,750,0,0,12.42,91
42333,110,110,0,0,3.1,11.6
42334,150,150,0,0,2.2,17.2
42335,190,190,0,0,0,19.1
42336,200,200,0,0,4.8,42
42337,248.52,248.52,0,5,13.08,22.3
42338,80,80,0,0,0,12.5
42339,320,320,0,0,0,40.52
42340,80,80,0,0,0,20
42341,998.18,998.18,0,3,30.87,106.0185
42342,583.97,583.97,0,5,30.74,49.365
42343,1870,1870,0,0,45,152.4
42344,557.08,557.08,0,5,29.32,47.52
42345,400,400,0,0,0,49.8
42346,996.02,996.02,0,5,52.42,83.198
42347,400,400,0,0,10,57.65
42348,190,190,0,0,2.6,22.76
42349,65,65,0,0,1,5
42350,384.655,384.655,0,5,20.245,32.655
42351,50,50,0,0,2.2,4.6
42352,19.44,19.44,0,0,0,2.52
42353,657.31,657.31,0,5,34.6,55.505
42354,500,500,0,0,5.5,67.4
42355,316.01,316.01,0,5,16.63,26.928
42356,680,680,0,0,15,21.2
42357,10,10,0,0,0,1.6
42358,100.7,100.7,0,5,5.3,8.54
42359,716.3,716.3,0,5,37.7,60.3
42360,315.21,315.21,0,5,16.59,27.73
42361,393.92,393.92,0,0,0,77.52
42362,1216.99,1216.99,0,5,64.05,90.888
42363,577.87,577.87,0,3,17.87,59.6378
42364,55,55,0,0,0,5.8
42365,16.44,16.44,0,0,0,1.32
42366,143.5,143.5,0,0,0,18.5
42367,880,880,0,0,30,50
42368,110,110,0,0,0,9.1
42369,10462.5,0,10462.5,7,787.5,712.5
42370,130,130,0,0,0,26
42371,860,860,0,0,10.03,101.9
42372,149.3,149.3,0,0,0,19.3
42373,180,180,0,0,0,23
42374,230,230,0,0,10,21.35
42375,50,50,0,0,0,6.75
42376,456.76,456.76,0,5,24.04,38.76
42377,180,180,0,0,0,23
42378,90,90,0,0,5,7.4
42379,1119.1,1119.1,0,5,58.9,93.78
42380,30,30,0,0,4.3,0.4
42381,80,80,0,0,6.1,5
42382,450,450,0,0,14.81,49.83
42383,55,55,0,0,0,4.55
42384,38.5,38.5,0,0,0,6.9
42385,95,95,0,0,0,11.07
42386,1500,1500,0,0,66.8,139.65
42387,1181.93,1181.93,0,5,62.21,99.203
42388,200,200,0,0,0.15,26.35
42389,560,560,0,0,15,37
42390,783.26,783.26,0,5,41.22,65.256
42391,740,740,0,0,15,77.95
42392,100,100,0,5,6,7.64
42393,790,790,0,0,32.8,77.9
42394,480,480,0,5,28.66,40.437
42395,300,300,0,0,1,38.13
42396,90,90,0,0,3,9.12
42397,200,200,0,0,10,20.55
42398,508.73,508.73,0,5,26.78,43.125
42399,881.5,881.5,0,0,67,57.6
42400,280,280,0,0,7.19,29.22
42401,130,130,0,0,0,13.93
42402,100,100,0,0,1.9,11.4
42403,200,200,0,0,0,40
42404,129.47,129.47,0,5,6.81,10.056
42405,614.65,614.65,0,5,32.35,52.05
42406,340,340,0,5,18.15,38.0225
42407,580,580,0,0,25.88,53.32
42408,810,810,0,0,24.4,87.04
42409,260,260,0,0,8.5,26.36
42410,1523.72,1523.72,0,5,80.2,140.504
42411,310,310,0,0,15,27.39
42412,529.63,529.63,0,5,27.88,38.525
42413,200,200,0,0,0,55
42414,150,150,0,0,2,18.6
42415,413.06,413.06,0,5,21.74,38.14
42416,60,60,0,0,0,60
42417,319.2,319.2,0,5,16.8,28.32
42418,90,90,0,0,0.85,12.81
42419,159.68,159.68,0,5,8.4,15.296
42420,577.03,577.03,0,5,30.37,68.15
42421,360,360,0,0,5,42.5
42422,110,110,0,0,2,12.84
42423,240,240,0,5,12.91,22.045
42424,191.66,191.66,0,5,10.09,16.1625
42425,210,210,0,0,7,21.28
42426,498.75,498.75,0,5,26.25,41.75
42427,400,400,0,0,9.5,44.2
42428,110,110,0,0,5.3,9.4
42429,15,15,0,0,0,7
42430,140,140,0,0,4,25.6
42431,2121.18,2121.18,0,5,111.64,187.939
42432,264.01,264.01,0,5,13.9,22.405
42433,260,260,0,0,6.2,28.5
42434,250,250,0,0,3.04,31.12
42435,170,170,0,0,3,16.34
42436,470,470,0,0,30,37.5
42437,169.78,169.78,0,0,0,21.14
42438,120,120,0,0,5,37.5
42439,49.18,49.18,0,0,0,5.94
42440,60,60,0,0,0,10.4
42441,1040,1040,0,0,15,133.85
42442,200,200,0,0,5.6,20.8
42443,25,25,0,0,0,5.5
42444,48,48,0,0,0,6.8
42445,15,15,0,0,0,4.725
42446,20,20,0,0,0,4
42447,239.69,239.69,0,5,12.62,21.885
42448,280,280,0,0,6.8,28.6
42449,200,200,0,5,10.75,18.4725
42450,60,60,0,0,0,21.12
42451,93,93,0,0,0,25.63
42452,70.9,0,70.9,0,0,9.3
42453,650,650,0,0,59,36.69
42454,140,140,0,0,0,15.6
42455,346.02,346.02,0,0,0,48.75
42456,129.9,129.9,0,0,0,17.1
42457,220,220,0,0,4.2,24.612
42458,850,850,0,0,14,106.8
42459,688.2,688.2,0,7,51.8,44.7
42460,200,200,0,0,13.4,16.38
42461,185,185,0,0,0,24
42462,100,100,0,0,0,13.8
42463,440,440,0,0,8.6,49.6
42464,140,140,0,0,2,17.2
42465,50,50,0,0,1.25,5.85
42466,285.14,285.14,0,5,15.01,24.6425
42467,180,180,0,0,0,45
42468,282.86,282.86,0,5,14.89,23.3625
42469,150,150,0,0,0,18
42470,2230,2230,0,0,117.58,173.17
42471,1294.07,1294.07,0,3.5,46.94,96.765
42472,110,110,0,0,0,14.6
42473,640.26,640.26,0,5,33.7,59.002
42474,30,30,0,0,0,6.93
42475,230,230,0,0,7,23.9
42476,30.2,30.2,0,0,0,4.43
42477,190,190,0,0,0,30
42478,220,220,0,0,1.51,45.85
42479,90,90,0,0,6,6.9
42480,110,110,0,0,0,15
42481,60,60,0,0,0,13.41
42482,126.35,126.35,0,5,6.65,10.35
42483,273.6,273.6,0,5,14.4,23.16
42484,180,180,0,0,5.7,17.4
42485,20,20,0,0,5,-1.74
42486,14.95,0,14.95,0,0,1.95
42487,1140,1140,0,0,43.6,112.06
42488,99,99,0,0,0,9
42489,170,170,0,0,5,21
42490,300,300,0,0,38,7
42491,180,180,0,0,0,45
42492,80,80,0,0,1.9,8.84
42493,500,500,0,5,32.38,39.161
42494,30,30,0,0,0,8.72
42495,1340,1340,0,0,21.44,140.62
42496,80,80,0,0,0,12
42497,190,190,0,0,5,21.7
42498,220,220,0,0,10.1,19.9
42499,97.43,97.43,0,5,5.13,8.212
42500,120,120,0,0,8,7.6
42501,500,500,0,0,9.8,58.05
42502,60,60,0,0,2,6
42503,297.78,297.78,0,5,15.67,27.7775
42504,230,230,0,0,4,26
42505,830,830,0,0,18,94.4
42506,300,300,0,0,9.34,28.83
42507,47.5,47.5,0,0,0,6.61
42508,1399.25,1399.25,0,3.5,50.75,65.25
42509,60,60,0,0,10,10.12
42510,50,50,0,0,0,6.15
42511,150,150,0,0,10,14
42512,199.03,199.03,0,5,10.48,18.825
42513,111.25,111.25,0,5,5.86,9.245
42514,20,20,0,0,0,8
42515,8.46,8.46,0,0,0,1.1
42516,665.89,665.89,0,5,35.05,56.473
42517,1800.37,1800.37,0,7,135.51,129.4384
42518,330,330,0,0,10,31.56
42519,200,200,0,0,10,17
42520,70,0,70,0,1,24.5
42521,170,170,0,0,5,45
42522,220,220,0,0,10,19.31
42523,403.75,403.75,0,5,21.25,35.65
42524,580,580,0,0,23.75,55
42525,95,95,0,0,0,15
42526,50,50,0,0,0,5
42527,760,760,0,0,30,48.7
42528,60,60,0,0,15,0
42529,300,300,0,0,10.8,29.6
42530,180,180,0,0,0,23.7
42531,60,60,0,0,0,8
42532,65,65,0,5,4,5
42533,40,40,0,0,1.6,4.12
42534,306.14,306.14,0,5,16.11,24.8375
42535,420.77,420.77,0,3,13.01,42.8666
42536,60,60,0,0,3,6.18
42537,218.5,218.5,0,0,6.45,22.9
42538,60,60,0,0,0,8
42539,4286.9,0,4286.9,0,0,591.37
42540,150,150,0,0,0,20.1
42541,360.74,360.74,0,3,11.16,37.343
42542,690,690,0,0,0,90
42543,99.75,99.75,0,5,5.25,9.75
42544,100,100,0,0,0,14.34
42545,700,0,700,0,20,31.91
42546,50,50,0,0,1.55,5.2
42547,10,10,0,0,2.65,-1
42548,380,380,0,0,5.75,42.21
42549,340,340,0,0,6.76,38.62
42550,1550,1550,0,0,64.44,104.55
42551,130,130,0,0,0,11.82
42552,100,100,0,0,0,9.49
42553,492.29,492.29,0,5,25.91,41.89
42554,30,30,0,0,0.35,6.2
42555,100,100,0,0,1.66,10.58
42556,380,380,0,5,20,32
42557,199.38,199.38,0,0,0,26
42558,1580,0,1580,0,0,214.58
42559,110,110,0,5,10,6.2
42560,100,100,0,0,0.36,13.18
42561,100,100,0,0,5,6.25
42562,10,0,10,0,0,2.9
42563,210,210,0,5,13,16
42564,1332.37,1332.37,0,5,70.13,118.08
42565,1000,1000,0,0,41.42,86.59
42566,120,120,0,0,10,8
42567,200,200,0,5,14,12.2
42568,350,350,0,0,9.4,37.43
42569,228,228,0,5,12,19.4
42570,300,300,0,5,16,19.54
42571,19.18,19.18,0,0,0,1.54
42572,760,760,0,0,9.7,93.78
42573,86.7,86.7,0,0,0,9.96
42574,50,50,0,0,0,4.55
42575,2669.5,2669.5,0,5,140.5,552.84
42576,70,70,0,0,0,7.8
42577,270,270,0,5,14.85,22.3475
42578,977.55,977.55,0,5,51.45,51.58
42579,220,220,0,0,3.7,29.4
42580,1400,1400,0,0,47.5,71.2
42581,300,300,0,0,0,34
42582,270,270,0,0,0,45
42583,140,140,0,0,5.5,13.55
42584,1145.57,1145.57,0,3,35.43,120.57
42585,800,800,0,0,10,96.45
42586,125,125,0,0,0,18.75
42587,568.39,568.39,0,3.5,20.62,60.385
42588,350,350,0,0,10,48.75
42589,10,10,0,0,0,2.2
42590,100,100,0,0,0,13
42591,323.95,323.95,0,5,17.05,26.95
42592,4,4,0,0,0,0.52
42593,10,10,0,0,2,2
42594,1100,1100,0,0,33,122
42595,250,250,0,0,3,24.32
42596,460,460,0,0,35,31
42597,20,20,0,0,1.6,3.2
42598,19.18,19.18,0,0,0,1.54
42599,20,20,0,0,1.15,1.6
42600,30,30,0,0,4.5,1.78E-15
42601,110,110,0,5,6.4,9.02
42602,210,210,0,0,6.4,23
42603,26,26,0,0,0,6.6
42604,1000,1000,0,0,29,105.96
42605,120,120,0,0,0,14.8
42606,70,70,0,0,0,35
42607,1720,1720,0,3.5,65.01,78.645
42608,280,280,0,0,1,44.8
42609,180,180,0,0,0,23.82
42610,200,200,0,0,1.75,24.58
42611,230,230,0,0,7,26.4
42612,500,500,0,0,11.1,54.3
42613,1015.74,1015.74,0,5,53.46,91.43
42614,57.2,57.2,0,0,0,7.4
42615,1016.22,1016.22,0,5,53.49,86.525
42616,120,120,0,0,0.4,17.7
42617,16,16,0,0,0,2
42618,49.15,49.15,0,0,0,5.35
42619,29.59,29.59,0,0,0,3.37
42620,14.95,0,14.95,0,0,1.95
42621,480,480,0,0,10.5,53.5
42622,79.5,79.5,0,0,0,11.34
42623,19.18,19.18,0,0,0,1.54
42624,1230,1230,0,0,70,180
42625,850,850,0,0,30,83.88
42626,150,150,0,0,0,27
42627,20,20,0,0,0,6.58
42628,1170,1170,0,5,62,98.7
42629,120,120,0,0,0,10.91
42630,950,950,0,0,40,97
42631,95,95,0,0,2.5,10.7
42632,4,4,0,0,0,4
42633,50,50,0,0,1,7.55
42634,290,290,0,0,0,48.34
42635,760,760,0,5,40,90
42636,448.78,448.78,0,5,23.62,37.98
42637,60,60,0,0,2,6
42638,58.4,58.4,0,0,0,8.17
42639,150,150,0,0,5,14.5
42640,5,5,0,0,0,0.75
42641,320,320,0,0,0,43
42642,95,95,0,0,0,12
42643,1450,0,1450,0,58.8,150
42644,95,95,0,0,0,13
42645,180,180,0,0,0,27
42646,1100,1100,0,0,40,72.95
42647,65,65,0,0,3.5,5.4
42648,200,200,0,0,0,30.65
42649,100,100,0,0,0,9
42650,65,65,0,0,0,12.3
42651,60,60,0,0,0,21.12
42652,2729.54,2729.54,0,5,143.66,252.66
42653,200,200,0,0,0,65.8
42654,430,430,0,0,4,49.26
42655,720,720,0,0,56.8,43.6
42656,170,170,0,0,5,17
42657,600,600,0,0,15,34.2
42658,50,50,0,0,1.7,5.9
42659,2909.6,0,2909.6,0,0,381.7
42660,446,446,0,0,0,60.64
42661,50,50,0,0,0,14
42662,460,0,460,0,20,42
42663,14,14,0,0,0,2.2
42664,2630.74,2630.74,0,5,138.46,224.04
42665,552.46,552.46,0,5,29.08,46.283
42666,90,90,0,0,0,13.5
42667,960,960,0,0,30,100
42668,280,280,0,0,0,40.7
42669,271.45,271.45,0,3,8.4,29.4045
42670,1640,1640,0,0,260,124
42671,280,280,0,0,1.6,35.62
42672,430,430,0,0,10,44.93
42673,70,70,0,0,1.2,8.02
42674,180,180,0,0,6.4,18
42675,300,300,0,0,1,43.75
42676,70,70,0,0,5,4.8
42677,2028.29,2028.29,0,5,106.75,171.648
42678,50,50,0,0,0,10
42679,600,600,0,0,15,34.2
42680,105,105,0,0,3.6,16
42681,44.4,44.4,0,0,0,6.13
42682,450,450,0,0,50,120
42683,100,100,0,5,5.6,8.8
42684,2480,2480,0,0,79,176.9
42685,290,290,0,0,5,34.7
42686,80,80,0,0,1.57,9.05
42687,1880,1880,0,0,50,107
42688,438.05,438.05,0,3,13.55,45.452
42689,100,100,0,0,0,28
42690,240,240,0,0,5,28
42691,420,420,0,0,9.5,44.05
42692,20,20,0,0,1,1.82
42693,470.25,470.25,0,5,24.75,24.25
42694,417.98,417.98,0,4,17.42,39.784
42695,1058.97,1058.97,0,5,55.74,88.665
42696,491.29,491.29,0,3,15.19,52.6856
42697,62.7,62.7,0,5,3.3,5.4
42698,200,200,0,0,0,27
42699,600,600,0,0,0,83
42700,170.05,170.05,0,5,8.95,16.3
42701,250,250,0,0,0,69
42702,330,330,0,0,4,49
42703,350,350,0,0,11.7,33.95
42704,50,50,0,0,0,17
42705,270.75,270.75,0,5,14.25,22.75
42706,40,40,0,0,0,5.9
42707,192.6,0,192.6,0,0,25.36
42708,227.22,0,227.22,0,0,27.93
